City,Specialization,Name,Experience,Fees,Location,Phone Number
patna,general-physician,Dr. Animesh Gupta,17 years experience overall,₹600,"Diwan Mohalla,, Patna",N/A
patna,general-physician,Dr. Seema Singh,2 years experience overall,₹500,"Kankarbagh,, Patna",N/A
patna,general-physician,Dr. Roushan Kumar,8 years experience overall,₹300,"Rajendra Nagar,, Patna",N/A
patna,general-physician,Dr. Soni Kumari,6 years experience overall,₹300,"Rajendra Nagar,, Patna",N/A
patna,general-physician,Dr. Shamsul Hoda,24 years experience overall,₹500,"Lohia Nagar,, Patna",N/A
patna,general-physician,Dr. Abhinav Kumar,14 years experience overall,₹500,"Kankarbagh,, Patna",N/A
patna,general-physician,Dr. Vivekanand,18 years experience overall,₹600,"Kankarbagh,, Patna",N/A
patna,dentist,Dr. Anupam Kumari,20 years experience overall,Free Consultation,"Raja Bazar,, Patna",N/A
patna,dentist,Dr. Farogh Haidry,12 years experience overall,₹750,"Patliputra,, Patna",N/A
patna,dentist,Dr. Jyoti,9 years experience overall,₹500,"C.D.A,, Patna",N/A
patna,dentist,Dr. Animesh Gupta,17 years experience overall,₹600,"Diwan Mohalla,, Patna",N/A
patna,dentist,Dr. Seema Singh,2 years experience overall,₹500,"Kankarbagh,, Patna",N/A
patna,dentist,Dr. Roushan Kumar,8 years experience overall,₹300,"Rajendra Nagar,, Patna",N/A
patna,dentist,Dr. Soni Kumari,6 years experience overall,₹300,"Rajendra Nagar,, Patna",N/A
patna,dentist,Dr. Shamsul Hoda,24 years experience overall,₹500,"Lohia Nagar,, Patna",N/A
patna,dentist,Dr. Abhinav Kumar,14 years experience overall,₹500,"Kankarbagh,, Patna",N/A
patna,dentist,Dr. Vivekanand,18 years experience overall,₹600,"Kankarbagh,, Patna",N/A
patna,cardiologist,Dr. Anupam Kumari,20 years experience overall,Free Consultation,"Raja Bazar,, Patna",N/A
patna,cardiologist,Dr. Farogh Haidry,12 years experience overall,₹750,"Patliputra,, Patna",N/A
patna,cardiologist,Dr. Jyoti,9 years experience overall,₹500,"C.D.A,, Patna",N/A
patna,cardiologist,Dr. Animesh Gupta,17 years experience overall,₹600,"Diwan Mohalla,, Patna",N/A
patna,cardiologist,Dr. Seema Singh,2 years experience overall,₹500,"Kankarbagh,, Patna",N/A
patna,cardiologist,Dr. Roushan Kumar,8 years experience overall,₹300,"Rajendra Nagar,, Patna",N/A
patna,cardiologist,Dr. Soni Kumari,6 years experience overall,₹300,"Rajendra Nagar,, Patna",N/A
patna,cardiologist,Dr. Shamsul Hoda,24 years experience overall,₹500,"Lohia Nagar,, Patna",N/A
patna,cardiologist,Dr. Abhinav Kumar,14 years experience overall,₹500,"Kankarbagh,, Patna",N/A
patna,cardiologist,Dr. Vivekanand,18 years experience overall,₹600,"Kankarbagh,, Patna",N/A
patna,ophthalmologist,Dr. Anupam Kumari,20 years experience overall,Free Consultation,"Raja Bazar,, Patna",N/A
patna,ophthalmologist,Dr. Farogh Haidry,12 years experience overall,₹750,"Patliputra,, Patna",N/A
patna,ophthalmologist,Dr. Jyoti,9 years experience overall,₹500,"C.D.A,, Patna",N/A
patna,ophthalmologist,Dr. Animesh Gupta,17 years experience overall,₹600,"Diwan Mohalla,, Patna",N/A
patna,ophthalmologist,Dr. Seema Singh,2 years experience overall,₹500,"Kankarbagh,, Patna",N/A
patna,ophthalmologist,Dr. Roushan Kumar,8 years experience overall,₹300,"Rajendra Nagar,, Patna",N/A
patna,ophthalmologist,Dr. Soni Kumari,6 years experience overall,₹300,"Rajendra Nagar,, Patna",N/A
patna,ophthalmologist,Dr. Shamsul Hoda,24 years experience overall,₹500,"Lohia Nagar,, Patna",N/A
patna,ophthalmologist,Dr. Abhinav Kumar,14 years experience overall,₹500,"Kankarbagh,, Patna",N/A
patna,ophthalmologist,Dr. Vivekanand,18 years experience overall,₹600,"Kankarbagh,, Patna",N/A
patna,dermatologist,Dr. Anupam Kumari,20 years experience overall,Free Consultation,"Raja Bazar,, Patna",N/A
patna,dermatologist,Dr. Farogh Haidry,12 years experience overall,₹750,"Patliputra,, Patna",N/A
patna,dermatologist,Dr. Jyoti,9 years experience overall,₹500,"C.D.A,, Patna",N/A
patna,dermatologist,Dr. Animesh Gupta,17 years experience overall,₹600,"Diwan Mohalla,, Patna",N/A
patna,dermatologist,Dr. Seema Singh,2 years experience overall,₹500,"Kankarbagh,, Patna",N/A
patna,dermatologist,Dr. Roushan Kumar,8 years experience overall,₹300,"Rajendra Nagar,, Patna",N/A
patna,dermatologist,Dr. Soni Kumari,6 years experience overall,₹300,"Rajendra Nagar,, Patna",N/A
patna,dermatologist,Dr. Shamsul Hoda,24 years experience overall,₹500,"Lohia Nagar,, Patna",N/A
patna,dermatologist,Dr. Abhinav Kumar,14 years experience overall,₹500,"Kankarbagh,, Patna",N/A
patna,dermatologist,Dr. Vivekanand,18 years experience overall,₹600,"Kankarbagh,, Patna",N/A
patna,neurologist,Dr. Anupam Kumari,20 years experience overall,Free Consultation,"Raja Bazar,, Patna",N/A
patna,neurologist,Dr. Farogh Haidry,12 years experience overall,₹750,"Patliputra,, Patna",N/A
patna,neurologist,Dr. Jyoti,9 years experience overall,₹500,"C.D.A,, Patna",N/A
patna,neurologist,Dr. Animesh Gupta,17 years experience overall,₹600,"Diwan Mohalla,, Patna",N/A
patna,neurologist,Dr. Seema Singh,2 years experience overall,₹500,"Kankarbagh,, Patna",N/A
patna,neurologist,Dr. Roushan Kumar,8 years experience overall,₹300,"Rajendra Nagar,, Patna",N/A
patna,neurologist,Dr. Soni Kumari,6 years experience overall,₹300,"Rajendra Nagar,, Patna",N/A
patna,neurologist,Dr. Shamsul Hoda,24 years experience overall,₹500,"Lohia Nagar,, Patna",N/A
patna,neurologist,Dr. Abhinav Kumar,14 years experience overall,₹500,"Kankarbagh,, Patna",N/A
patna,neurologist,Dr. Vivekanand,18 years experience overall,₹600,"Kankarbagh,, Patna",N/A
patna,urologist,Dr. Anupam Kumari,20 years experience overall,Free Consultation,"Raja Bazar,, Patna",N/A
patna,urologist,Dr. Farogh Haidry,12 years experience overall,₹750,"Patliputra,, Patna",N/A
patna,urologist,Dr. Jyoti,9 years experience overall,₹500,"C.D.A,, Patna",N/A
patna,urologist,Dr. Animesh Gupta,17 years experience overall,₹600,"Diwan Mohalla,, Patna",N/A
patna,urologist,Dr. Seema Singh,2 years experience overall,₹500,"Kankarbagh,, Patna",N/A
patna,urologist,Dr. Roushan Kumar,8 years experience overall,₹300,"Rajendra Nagar,, Patna",N/A
patna,urologist,Dr. Soni Kumari,6 years experience overall,₹300,"Rajendra Nagar,, Patna",N/A
patna,urologist,Dr. Shamsul Hoda,24 years experience overall,₹500,"Lohia Nagar,, Patna",N/A
patna,urologist,Dr. Abhinav Kumar,14 years experience overall,₹500,"Kankarbagh,, Patna",N/A
patna,urologist,Dr. Vivekanand,18 years experience overall,₹600,"Kankarbagh,, Patna",N/A
patna,orthodontist,Dr. Anupam Kumari,20 years experience overall,Free Consultation,"Raja Bazar,, Patna",N/A
patna,orthodontist,Dr. Farogh Haidry,12 years experience overall,₹750,"Patliputra,, Patna",N/A
patna,orthodontist,Dr. Jyoti,9 years experience overall,₹500,"C.D.A,, Patna",N/A
patna,orthodontist,Dr. Animesh Gupta,17 years experience overall,₹600,"Diwan Mohalla,, Patna",N/A
patna,orthodontist,Dr. Seema Singh,2 years experience overall,₹500,"Kankarbagh,, Patna",N/A
patna,orthodontist,Dr. Roushan Kumar,8 years experience overall,₹300,"Rajendra Nagar,, Patna",N/A
patna,orthodontist,Dr. Soni Kumari,6 years experience overall,₹300,"Rajendra Nagar,, Patna",N/A
patna,orthodontist,Dr. Shamsul Hoda,24 years experience overall,₹500,"Lohia Nagar,, Patna",N/A
patna,orthodontist,Dr. Abhinav Kumar,14 years experience overall,₹500,"Kankarbagh,, Patna",N/A
patna,orthodontist,Dr. Vivekanand,18 years experience overall,₹600,"Kankarbagh,, Patna",N/A
patna,pediatrician,Dr. Anupam Kumari,20 years experience overall,Free Consultation,"Raja Bazar,, Patna",N/A
patna,pediatrician,Dr. Farogh Haidry,12 years experience overall,₹750,"Patliputra,, Patna",N/A
patna,pediatrician,Dr. Jyoti,9 years experience overall,₹500,"C.D.A,, Patna",N/A
patna,pediatrician,Dr. Animesh Gupta,17 years experience overall,₹600,"Diwan Mohalla,, Patna",N/A
patna,pediatrician,Dr. Seema Singh,2 years experience overall,₹500,"Kankarbagh,, Patna",N/A
patna,pediatrician,Dr. Roushan Kumar,8 years experience overall,₹300,"Rajendra Nagar,, Patna",N/A
patna,pediatrician,Dr. Soni Kumari,6 years experience overall,₹300,"Rajendra Nagar,, Patna",N/A
patna,pediatrician,Dr. Shamsul Hoda,24 years experience overall,₹500,"Lohia Nagar,, Patna",N/A
patna,pediatrician,Dr. Abhinav Kumar,14 years experience overall,₹500,"Kankarbagh,, Patna",N/A
patna,pediatrician,Dr. Vivekanand,18 years experience overall,₹600,"Kankarbagh,, Patna",N/A
patna,ayurveda,Dr. Anupam Kumari,20 years experience overall,Free Consultation,"Raja Bazar,, Patna",N/A
patna,ayurveda,Dr. Farogh Haidry,12 years experience overall,₹750,"Patliputra,, Patna",N/A
patna,ayurveda,Dr. Jyoti,9 years experience overall,₹500,"C.D.A,, Patna",N/A
patna,ayurveda,Dr. Animesh Gupta,17 years experience overall,₹600,"Diwan Mohalla,, Patna",N/A
patna,ayurveda,Dr. Seema Singh,2 years experience overall,₹500,"Kankarbagh,, Patna",N/A
patna,ayurveda,Dr. Roushan Kumar,8 years experience overall,₹300,"Rajendra Nagar,, Patna",N/A
patna,ayurveda,Dr. Soni Kumari,6 years experience overall,₹300,"Rajendra Nagar,, Patna",N/A
patna,ayurveda,Dr. Shamsul Hoda,24 years experience overall,₹500,"Lohia Nagar,, Patna",N/A
patna,ayurveda,Dr. Abhinav Kumar,14 years experience overall,₹500,"Kankarbagh,, Patna",N/A
patna,ayurveda,Dr. Vivekanand,18 years experience overall,₹600,"Kankarbagh,, Patna",N/A
patna,physiotherapist,Dr. Anupam Kumari,20 years experience overall,Free Consultation,"Raja Bazar,, Patna",N/A
patna,physiotherapist,Dr. Farogh Haidry,12 years experience overall,₹750,"Patliputra,, Patna",N/A
patna,physiotherapist,Dr. Jyoti,9 years experience overall,₹500,"C.D.A,, Patna",N/A
patna,physiotherapist,Dr. Animesh Gupta,17 years experience overall,₹600,"Diwan Mohalla,, Patna",N/A
patna,physiotherapist,Dr. Seema Singh,2 years experience overall,₹500,"Kankarbagh,, Patna",N/A
patna,physiotherapist,Dr. Roushan Kumar,8 years experience overall,₹300,"Rajendra Nagar,, Patna",N/A
patna,physiotherapist,Dr. Soni Kumari,6 years experience overall,₹300,"Rajendra Nagar,, Patna",N/A
patna,physiotherapist,Dr. Shamsul Hoda,24 years experience overall,₹500,"Lohia Nagar,, Patna",N/A
patna,physiotherapist,Dr. Abhinav Kumar,14 years experience overall,₹500,"Kankarbagh,, Patna",N/A
patna,physiotherapist,Dr. Vivekanand,18 years experience overall,₹600,"Kankarbagh,, Patna",N/A
rajkot,general-physician,Dr. Chirag Matravadia,29 years experience overall,₹1150,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,general-physician,Dr. Dharmesh Solanki,35 years experience overall,₹1450,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,general-physician,Dr. Bhumi P Bharatkumar,23 years experience overall,₹1050,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,general-physician,Dr. Jigna Ganatra,28 years experience overall,₹700,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,general-physician,Dr. Dharam Chandrani,23 years experience overall,₹700,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,general-physician,Dr. Rajesh Ganatra,29 years experience overall,₹1200,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,general-physician,Dr. Milan Bhanderi,15 years experience overall,₹1050,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,general-physician,Dr. Jaydeep Desai,32 years experience overall,₹1450,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,general-physician,Dr. UmangKumar K Shihora,24 years experience overall,₹1200,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,general-physician,Dr. Abhishek Raval,18 years experience overall,₹1200,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,dentist,Dr. Chirag Matravadia,29 years experience overall,₹1150,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,dentist,Dr. Dharmesh Solanki,35 years experience overall,₹1450,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,dentist,Dr. Bhumi P Bharatkumar,23 years experience overall,₹1050,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,dentist,Dr. Jigna Ganatra,28 years experience overall,₹700,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,dentist,Dr. Dharam Chandrani,23 years experience overall,₹700,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,dentist,Dr. Rajesh Ganatra,29 years experience overall,₹1200,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,dentist,Dr. Milan Bhanderi,15 years experience overall,₹1050,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,dentist,Dr. Jaydeep Desai,32 years experience overall,₹1450,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,dentist,Dr. UmangKumar K Shihora,24 years experience overall,₹1200,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,dentist,Dr. Abhishek Raval,18 years experience overall,₹1200,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,cardiologist,Dr. Chirag Matravadia,29 years experience overall,₹1150,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,cardiologist,Dr. Dharmesh Solanki,35 years experience overall,₹1450,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,cardiologist,Dr. Bhumi P Bharatkumar,23 years experience overall,₹1050,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,cardiologist,Dr. Jigna Ganatra,28 years experience overall,₹700,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,cardiologist,Dr. Dharam Chandrani,23 years experience overall,₹700,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,cardiologist,Dr. Rajesh Ganatra,29 years experience overall,₹1200,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,cardiologist,Dr. Milan Bhanderi,15 years experience overall,₹1050,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,cardiologist,Dr. Jaydeep Desai,32 years experience overall,₹1450,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,cardiologist,Dr. UmangKumar K Shihora,24 years experience overall,₹1200,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,cardiologist,Dr. Abhishek Raval,18 years experience overall,₹1200,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,dermatologist,Dr. Chirag Matravadia,29 years experience overall,₹1150,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,dermatologist,Dr. Dharmesh Solanki,35 years experience overall,₹1450,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,dermatologist,Dr. Bhumi P Bharatkumar,23 years experience overall,₹1050,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,dermatologist,Dr. Jigna Ganatra,28 years experience overall,₹700,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,dermatologist,Dr. Dharam Chandrani,23 years experience overall,₹700,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,dermatologist,Dr. Rajesh Ganatra,29 years experience overall,₹1200,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,dermatologist,Dr. Milan Bhanderi,15 years experience overall,₹1050,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,dermatologist,Dr. Jaydeep Desai,32 years experience overall,₹1450,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,dermatologist,Dr. UmangKumar K Shihora,24 years experience overall,₹1200,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,dermatologist,Dr. Abhishek Raval,18 years experience overall,₹1200,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,neurologist,Dr. Chirag Matravadia,29 years experience overall,₹1150,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,neurologist,Dr. Dharmesh Solanki,35 years experience overall,₹1450,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,neurologist,Dr. Bhumi P Bharatkumar,23 years experience overall,₹1050,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,neurologist,Dr. Jigna Ganatra,28 years experience overall,₹700,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,neurologist,Dr. Dharam Chandrani,23 years experience overall,₹700,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,neurologist,Dr. Rajesh Ganatra,29 years experience overall,₹1200,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,neurologist,Dr. Milan Bhanderi,15 years experience overall,₹1050,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,neurologist,Dr. Jaydeep Desai,32 years experience overall,₹1450,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,neurologist,Dr. UmangKumar K Shihora,24 years experience overall,₹1200,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,neurologist,Dr. Abhishek Raval,18 years experience overall,₹1200,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,urologist,Dr. Chirag Matravadia,29 years experience overall,₹1150,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,urologist,Dr. Dharmesh Solanki,35 years experience overall,₹1450,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,urologist,Dr. Bhumi P Bharatkumar,23 years experience overall,₹1050,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,urologist,Dr. Jigna Ganatra,28 years experience overall,₹700,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,urologist,Dr. Dharam Chandrani,23 years experience overall,₹700,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,urologist,Dr. Rajesh Ganatra,29 years experience overall,₹1200,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,urologist,Dr. Milan Bhanderi,15 years experience overall,₹1050,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,urologist,Dr. Jaydeep Desai,32 years experience overall,₹1450,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,urologist,Dr. UmangKumar K Shihora,24 years experience overall,₹1200,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,urologist,Dr. Abhishek Raval,18 years experience overall,₹1200,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,orthodontist,Dr. Chirag Matravadia,29 years experience overall,₹1150,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,orthodontist,Dr. Dharmesh Solanki,35 years experience overall,₹1450,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,orthodontist,Dr. Bhumi P Bharatkumar,23 years experience overall,₹1050,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,orthodontist,Dr. Jigna Ganatra,28 years experience overall,₹700,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,orthodontist,Dr. Dharam Chandrani,23 years experience overall,₹700,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,orthodontist,Dr. Rajesh Ganatra,29 years experience overall,₹1200,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,orthodontist,Dr. Milan Bhanderi,15 years experience overall,₹1050,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,orthodontist,Dr. Jaydeep Desai,32 years experience overall,₹1450,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,orthodontist,Dr. UmangKumar K Shihora,24 years experience overall,₹1200,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,orthodontist,Dr. Abhishek Raval,18 years experience overall,₹1200,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,pediatrician,Dr. Chirag Matravadia,29 years experience overall,₹1150,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,pediatrician,Dr. Dharmesh Solanki,35 years experience overall,₹1450,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,pediatrician,Dr. Bhumi P Bharatkumar,23 years experience overall,₹1050,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,pediatrician,Dr. Jigna Ganatra,28 years experience overall,₹700,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,pediatrician,Dr. Dharam Chandrani,23 years experience overall,₹700,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,pediatrician,Dr. Rajesh Ganatra,29 years experience overall,₹1200,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,pediatrician,Dr. Milan Bhanderi,15 years experience overall,₹1050,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,pediatrician,Dr. Jaydeep Desai,32 years experience overall,₹1450,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,pediatrician,Dr. UmangKumar K Shihora,24 years experience overall,₹1200,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,pediatrician,Dr. Abhishek Raval,18 years experience overall,₹1200,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,ayurveda,Dr. Chirag Matravadia,29 years experience overall,₹1150,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,ayurveda,Dr. Dharmesh Solanki,35 years experience overall,₹1450,"Rajkot Kalavad Road,, Rajkot",N/A
rajkot,ayurveda,Dr. Bhumi P Bharatkumar,23 years experience overall,₹1050,"Rajkot Kalavad Road,, Rajkot",N/A
